,source,target,rating,time
14642,118,7597,-10,1376452800
14643,662,119,8,1304913600
14644,235,119,8,1303531200
14645,271,119,8,1289538000
14646,129,119,5,1303963200
14647,353,119,5,1302840000
14648,148,119,5,1297486800
14649,293,119,5,1305259200
14650,491,119,2,1344744000
14651,384,119,2,1307592000
14652,121,119,2,1292216400
14653,283,119,1,1307764800
14654,311,119,1,1307073600
14655,2521,119,1,1305604800
14656,1946,119,1,1305000000
14657,7511,119,1,1304654400
14658,322,119,1,1303272000
14659,380,119,1,1302062400
14660,769,119,1,1298091600
14661,6369,119,-5,1368158400
14662,119,471,9,1289365200
14663,119,662,8,1304827200
14664,119,235,8,1303531200
14665,119,271,8,1289365200
14666,119,293,5,1305259200
14667,119,491,2,1344484800
14668,119,384,2,1307073600
14669,119,148,2,1297746000
14670,119,121,2,1292216400
14671,119,311,1,1307073600
14672,119,2521,1,1305604800
14673,119,1946,1,1305000000
14674,119,7511,1,1304654400
14675,119,322,1,1307678400
14676,119,769,1,1298091600
14677,310,120,5,1384059600
14678,464,120,3,1403755200
14679,141,120,2,1407384000
14680,1071,120,2,1390107600
14681,163,120,1,1407902400
14682,245,120,1,1405569600
14683,351,120,1,1404187200
14684,222,120,1,1403755200
14685,603,120,1,1402027200
14686,454,120,1,1401508800
14687,1368,120,1,1400212800
14688,762,120,1,1393563600
14689,7512,120,1,1370059200
14690,244,120,1,1361163600
14691,120,310,7,1386478800
14692,120,464,3,1403755200
14693,120,141,2,1407384000
14694,120,1201,2,1405051200
14695,120,1071,2,1390107600
14696,120,163,1,1407902400
14697,120,245,1,1405742400
14698,120,351,1,1404187200
14699,120,222,1,1403755200
14700,120,603,1,1402027200
14701,120,454,1,1401508800
14702,120,1368,1,1400212800
14703,120,362,1,1395806400
14704,120,762,1,1393563600
14705,120,7512,1,1370059200
14706,120,244,1,1361163600
14707,633,121,7,1332388800
14708,1058,121,5,1360299600
14709,2170,121,3,1328158800
14710,501,121,3,1305777600
14711,800,121,2,1333512000
14712,232,121,2,1330059600
14713,2165,121,2,1328072400
14714,256,121,2,1328504400
14715,2066,121,2,1314590400
14716,438,121,2,1310270400
14717,512,121,2,1297054800
14718,2684,121,1,1308715200
14719,598,121,1,1363924800
14720,402,121,1,1335412800
14721,874,121,1,1334721600
14722,2864,121,1,1330664400
14723,2862,121,1,1330578000
14724,472,121,1,1330578000
14725,2855,121,1,1330405200
14726,2838,121,1,1327554000
14727,2118,121,1,1314244800
14728,578,121,1,1307332800
14729,343,121,1,1306296000
14730,325,121,1,1304913600
14731,505,121,1,1291093200
14732,121,1058,5,1360299600
14733,121,486,3,1334548800
14734,121,633,3,1330232400
14735,121,501,3,1305864000
14736,121,800,2,1333512000
14737,121,472,2,1330578000
14738,121,2170,2,1328245200
14739,121,256,2,1328677200
14740,121,2165,2,1328072400
14741,121,438,2,1310443200
14742,121,512,2,1297054800
14743,121,2684,1,1308715200
14744,121,598,1,1363924800
14745,121,2208,1,1337140800
14746,121,2864,1,1330664400
14747,121,2862,1,1330578000
14748,121,2855,1,1330059600
14749,121,232,1,1330059600
14750,121,2838,1,1327554000
14751,121,2066,1,1314590400
14752,121,2118,1,1314244800
14753,121,578,1,1307332800
14754,121,343,1,1306296000
14755,121,325,1,1304913600
14756,121,505,1,1291093200
14757,733,122,4,1319428800
14758,591,122,3,1349582400
14759,7565,122,3,1322283600
14760,759,122,1,1374465600
14761,228,122,1,1352610000
14762,203,122,1,1352437200
14763,177,122,1,1349323200
14764,162,122,1,1349323200
14765,960,122,1,1347076800
14766,198,122,1,1346212800
14767,159,122,1,1345608000
14768,196,122,1,1358658000
14769,143,122,1,1337227200
14770,798,122,1,1332907200
14771,1738,122,1,1325826000
14772,467,122,1,1321160400
14773,122,733,5,1319428800
14774,122,1738,2,1325826000
14775,122,759,1,1374465600
14776,122,228,1,1352610000
14777,122,203,1,1352437200
14778,122,591,1,1349582400
14779,122,964,1,1349409600
14780,122,177,1,1349323200
14781,122,162,1,1349323200
14782,122,960,1,1347076800
14783,122,159,1,1345435200
14784,122,198,1,1345435200
14785,122,196,1,1342843200
14786,122,469,1,1340078400
14787,122,143,1,1337227200
14788,122,798,1,1332648000
14789,122,467,1,1321160400
14790,122,2774,1,1319515200
14791,122,7565,-1,1352178000
14792,7595,123,10,1367294400
14793,177,123,3,1353819600
14794,663,123,2,1365998400
14795,260,123,1,1406692800
14796,391,123,1,1389589200
14797,649,123,1,1385182800
14798,128,123,1,1383105600
14799,1376,123,1,1371441600
14800,136,123,1,1369195200
14801,334,123,1,1365652800
14802,585,123,1,1365566400
14803,1146,123,1,1363492800
14804,287,123,1,1353992400
14805,1811,123,1,1353906000
14806,123,7595,7,1367294400
14807,123,663,2,1365998400
14808,123,1811,2,1353646800
14809,123,177,2,1338264000
14810,123,260,1,1406692800
14811,123,391,1,1389589200
14812,123,649,1,1385182800
14813,123,128,1,1383105600
14814,123,1376,1,1371441600
14815,123,136,1,1369195200
14816,123,334,1,1365652800
14817,123,585,1,1365566400
14818,123,1146,1,1363492800
14819,123,1671,1,1355115600
14820,123,1821,1,1355115600
14821,123,7540,-10,1354856400
14822,123,7556,-10,1354856400
14823,177,124,9,1353128400
14824,520,124,5,1350705600
14825,748,124,4,1353992400
14826,813,124,4,1352523600
14827,162,124,4,1351483200
14828,1169,124,3,1352696400
14829,642,124,3,1352437200
14830,227,124,2,1360904400
14831,1033,124,2,1357794000
14832,750,124,2,1355029200
14833,319,124,2,1354942800
14834,298,124,2,1354942800
14835,815,124,1,1358226000
14836,643,124,1,1358139600
14837,1162,124,1,1358139600
14838,684,124,1,1358053200
14839,456,124,1,1357448400
14840,885,124,1,1356930000
14841,179,124,1,1356843600
14842,2299,124,1,1355806800
14843,1820,124,1,1355029200
14844,1051,124,1,1354856400
14845,396,124,1,1354251600
14846,7334,124,1,1352523600
14847,596,124,1,1352091600
14848,172,124,1,1351915200
14849,7538,124,1,1351310400
14850,585,124,1,1350705600
14851,188,124,-1,1358658000
14852,3079,124,-5,1363665600
14853,7595,124,-10,1364875200
14854,332,124,-10,1364270400
14855,228,124,-10,1364270400
14856,124,177,10,1353214800
14857,124,228,9,1353560400
14858,124,162,7,1354856400
14859,124,520,7,1351656000
14860,124,332,5,1354942800
14861,124,1169,4,1352782800
14862,124,813,4,1352523600
14863,124,642,3,1352437200
14864,124,227,2,1357966800
14865,124,1033,2,1357794000
14866,124,750,2,1355029200
14867,124,298,2,1354942800
14868,124,882,2,1352523600
14869,124,815,1,1358226000
14870,124,643,1,1358139600
14871,124,684,1,1358053200
14872,124,456,1,1357102800
14873,124,179,1,1356843600
14874,124,885,1,1356757200
14875,124,2299,1,1355806800
14876,124,1820,1,1355029200
14877,124,1051,1,1354856400
14878,124,319,1,1354856400
14879,124,748,1,1354510800
14880,124,7595,1,1354424400
14881,124,396,1,1353042000
14882,124,7334,1,1352523600
14883,124,172,1,1351915200
14884,124,596,1,1352178000
14885,124,585,1,1350705600
14886,124,2140,1,1350705600
14887,429,125,5,1398225600
14888,247,125,5,1368072000
14889,292,125,2,1416027600
14890,649,125,2,1385701200
14891,131,125,2,1385182800
14892,197,125,2,1367985600
14893,249,125,1,1417064400
14894,412,125,1,1416978000
14895,497,125,1,1413864000
14896,3408,125,1,1413000000
14897,238,125,1,1412913600
14898,484,125,1,1411617600
14899,376,125,1,1411099200
14900,526,125,1,1410840000
14901,1009,125,1,1409457600
14902,3396,125,1,1409025600
14903,345,125,1,1398312000
14904,321,125,1,1398052800
14905,826,125,1,1397966400
14906,173,125,1,1396929600
14907,299,125,1,1396152000
14908,704,125,1,1386046800
14909,2395,125,1,1385010000
14910,7445,125,1,1384318800
14911,2394,125,1,1383451200
14912,309,125,1,1382932800
14913,191,125,1,1376539200
14914,413,125,1,1367899200
14915,289,125,1,1367035200
14916,433,125,1,1366430400
14917,253,125,1,1365480000
14918,458,125,1,1364961600
14919,262,125,1,1364875200
14920,817,125,1,1364356800
14921,1840,125,1,1363320000
14922,564,125,1,1362632400
14923,7431,125,1,1362459600
14924,666,125,1,1362373200
14925,1837,125,1,1362114000
14926,7502,125,-10,1399867200
14927,7568,125,-10,1398744000
14928,125,429,4,1398225600
14929,125,292,2,1416027600
14930,125,131,2,1385182800
14931,125,191,2,1396756800
14932,125,197,2,1367985600
14933,125,433,2,1366430400
14934,125,249,1,1417064400
14935,125,412,1,1416978000
14936,125,497,1,1413864000
14937,125,3408,1,1413000000
14938,125,238,1,1412913600
14939,125,484,1,1411617600
14940,125,376,1,1411099200
14941,125,526,1,1410840000
14942,125,1009,1,1409457600
14943,125,3396,1,1409025600
14944,125,345,1,1398312000
14945,125,321,1,1398052800
14946,125,826,1,1397966400
14947,125,173,1,1396929600
14948,125,299,1,1396152000
14949,125,704,1,1386046800
14950,125,649,1,1385701200
14951,125,2395,1,1385010000
14952,125,496,1,1384923600
14953,125,2394,1,1383541200
14954,125,309,1,1382932800
14955,125,247,1,1368072000
14956,125,413,1,1367899200
14957,125,289,1,1367035200
14958,125,253,1,1365480000
14959,125,458,1,1364961600
14960,125,262,1,1364875200
14961,125,817,1,1364356800
14962,125,1840,1,1363320000
14963,125,564,1,1362632400
14964,125,666,1,1362373200
14965,125,1837,1,1362114000
14966,125,3362,-1,1415768400
14967,125,7367,-1,1412913600
14968,125,1032,-1,1397966400
14969,125,7502,-10,1402891200
14970,125,7568,-10,1398744000
14971,125,2225,-10,1383451200
14972,125,7431,-10,1362805200
14973,421,126,6,1356498000
14974,605,126,3,1430107200
14975,293,126,3,1296709200
14976,233,126,3,1398312000
14977,192,126,3,1398139200
14978,269,126,3,1398139200
14979,824,126,3,1401076800
14980,2336,126,2,1424062800
14981,389,126,2,1296104400
14982,1593,126,2,1398139200
14983,230,126,1,1430193600
14984,2417,126,1,1402632000
14985,3381,126,1,1400731200
14986,1554,126,1,1397620800
14987,126,293,3,1296536400
14988,126,1593,3,1398139200
14989,126,269,3,1398139200
14990,126,192,3,1398139200
14991,126,625,3,1398139200
14992,126,171,3,1372132800
14993,126,230,2,1437969600
14994,126,605,2,1432267200
14995,126,352,2,1429675200
14996,126,558,2,1429675200
14997,126,3381,1,1400731200
14998,126,168,1,1399176000
14999,126,155,1,1398398400
15000,126,3371,1,1398398400
15001,126,233,1,1398312000
15002,126,1700,1,1398312000
15003,126,512,1,1398312000
15004,126,1554,1,1397620800
15005,126,2673,1,1396843200
15006,126,2331,1,1395720000
15007,126,374,-10,1425960000
15008,126,7552,-10,1398312000
15009,126,690,-10,1397016000
15010,2421,127,5,1403668800
15011,3206,127,5,1384750800
15012,881,127,5,1356843600
15013,979,127,4,1368072000
15014,1821,127,3,1412568000
15015,812,127,2,1383019200
15016,435,127,2,1368849600
15017,3133,127,2,1361682000
15018,2398,127,1,1385528400
15019,2261,127,1,1385442000
15020,7531,127,1,1377835200
15021,953,127,1,1367640000
15022,1532,127,1,1366171200
15023,1559,127,1,1365393600
15024,599,127,1,1364875200
15025,1808,127,1,1358917200
15026,2278,127,1,1358744400
15027,178,127,1,1358571600
15028,1827,127,1,1357794000
15029,456,127,1,1357016400
15030,3102,127,1,1356843600
15031,127,1591,4,1409976000
15032,158,128,10,1378612800
15033,895,128,6,1378612800
15034,590,128,2,1385787600
15035,545,128,2,1384837200
15036,1876,128,2,1377144000
15037,983,128,2,1376971200
15038,1043,128,2,1376366400
15039,1343,128,2,1376971200
15040,292,128,2,1377835200
15041,974,128,1,1385614800
15042,3321,128,1,1384837200
15043,1190,128,1,1384059600
15044,617,128,1,1383886800
15045,1065,128,1,1377835200
15046,290,128,1,1377662400
15047,3294,128,1,1377576000
15048,155,128,1,1377057600
15049,706,128,1,1376798400
15050,7597,128,1,1375848000
15051,2375,128,1,1375848000
15052,3282,128,1,1375675200
15053,2381,128,1,1375675200
15054,128,895,6,1378612800
15055,128,158,6,1378612800
15056,128,545,2,1384837200
15057,128,1876,2,1377144000
15058,128,983,2,1376971200
15059,128,1343,2,1376971200
15060,128,292,2,1377835200
15061,128,590,1,1385787600
15062,128,193,1,1385787600
15063,128,974,1,1385614800
15064,128,580,1,1385442000
15065,128,2397,1,1385182800
15066,128,163,1,1385010000
15067,128,3321,1,1384837200
15068,128,1190,1,1384059600
15069,128,617,1,1383886800
15070,128,1065,1,1377835200
15071,128,290,1,1377662400
15072,128,3294,1,1377576000
15073,128,155,1,1377057600
15074,128,706,1,1376798400
15075,128,1043,1,1376280000
15076,128,2375,1,1375848000
15077,128,3282,1,1375675200
15078,128,2381,1,1375675200
15079,128,7597,-10,1376280000
15080,1227,129,5,1304568000
15081,1228,129,5,1304222400
15082,717,129,5,1304049600
15083,194,129,4,1327381200
15084,322,129,4,1306468800
15085,1216,129,4,1304308800
15086,1220,129,4,1304136000
15087,1085,129,4,1303531200
15088,500,129,4,1303012800
15089,443,129,3,1303963200
15090,272,129,2,1306814400
15091,1096,129,1,1304654400
15092,252,129,1,1303963200
15093,7595,129,-1,1351656000
15094,129,159,6,1305259200
15095,129,1097,6,1304740800
15096,129,1092,6,1304740800
15097,129,717,6,1304308800
15098,129,440,6,1304308800
15099,129,502,6,1303790400
15100,129,167,6,1305345600
15101,129,989,6,1304481600
15102,129,1231,5,1305086400
15103,129,194,5,1304308800
15104,129,1223,5,1305172800
15105,129,1228,5,1304222400
15106,129,1227,5,1304222400
15107,129,998,5,1304222400
15108,129,443,5,1303963200
15109,129,1217,5,1305864000
15110,129,1215,5,1303704000
15111,129,1211,5,1305086400
15112,129,149,5,1305259200
15113,129,1213,5,1305259200
15114,129,773,5,1304740800
15115,129,1216,5,1305864000
15116,129,1079,5,1305172800
15117,129,565,5,1305950400
15118,129,845,5,1305259200
15119,129,401,5,1305259200
15120,129,987,5,1305259200
15121,129,1080,5,1305086400
15122,129,843,5,1304654400
15123,129,503,5,1305864000
15124,129,209,5,1303358400
15125,129,236,5,1305777600
15126,129,470,5,1305259200
15127,129,504,5,1305777600
15128,129,846,5,1305345600
15129,129,847,5,1304740800
15130,129,298,5,1304740800
15131,129,772,5,1305259200
15132,129,771,5,1305777600
15133,129,908,5,1305086400
15134,129,607,5,1303963200
15135,129,656,5,1303012800
15136,129,1081,5,1305777600
15137,129,500,5,1305086400
15138,129,1422,4,1305086400
15139,129,537,4,1305345600
15140,129,1225,4,1304568000
15141,129,1418,4,1305259200
15142,129,422,4,1305086400
15143,129,423,4,1304654400
15144,129,1416,4,1304308800
15145,129,1414,4,1305086400
15146,129,1093,4,1305086400
15147,129,1408,4,1304740800
15148,129,1412,4,1304654400
15149,129,1086,4,1305259200
15150,129,1411,4,1305172800
15151,129,1410,4,1305086400
15152,129,997,4,1305259200
15153,129,252,4,1305172800
15154,129,991,4,1304395200
15155,129,910,4,1305086400
15156,129,7582,4,1304481600
15157,129,1403,4,1305604800
15158,129,201,4,1305086400
15159,129,1406,4,1304395200
15160,129,1220,4,1304395200
15161,129,659,4,1305086400
15162,129,534,4,1304395200
15163,129,1085,4,1303531200
15164,129,564,4,1304654400
15165,129,169,4,1304049600
15166,129,1921,4,1304308800
15167,129,322,4,1304136000
15168,129,713,4,1305259200
15169,129,7550,4,1305864000
15170,129,1082,4,1303358400
15171,129,1219,4,1303617600
15172,129,770,4,1303012800
15173,129,1096,3,1305345600
15174,129,1089,3,1305086400
15175,129,1609,3,1303790400
15176,129,1608,3,1303704000
15177,129,1614,3,1304395200
15178,129,272,3,1304481600
15179,129,658,3,1305086400
15180,129,215,3,1303790400
15181,181,130,3,1308024000
15182,7564,130,3,1307160000
15183,568,130,3,1306123200
15184,976,130,2,1365134400
15185,934,130,2,1311307200
15186,341,130,2,1307246400
15187,358,130,2,1307073600
15188,1437,130,2,1307073600
15189,1363,130,1,1365048000
15190,3182,130,1,1364961600
15191,949,130,1,1334894400
15192,255,130,1,1315022400
15193,404,130,1,1308110400
15194,785,130,1,1308024000
15195,326,130,1,1307332800
15196,299,130,1,1307160000
15197,1439,130,1,1307160000
15198,849,130,1,1307160000
15199,1255,130,1,1307160000
15200,725,130,1,1307160000
15201,406,130,1,1307160000
15202,2575,130,1,1307073600
15203,857,130,1,1307073600
15204,579,130,1,1307073600
15205,1210,130,1,1307073600
15206,778,130,1,1307073600
15207,202,130,1,1307073600
15208,777,130,1,1307073600
15209,2572,130,1,1306987200
15210,1659,130,1,1306987200
15211,540,130,1,1306987200
15212,2549,130,1,1306728000
15213,383,130,1,1306382400
15214,1635,130,1,1306296000
15215,217,130,1,1306123200
15216,130,976,2,1365134400
15217,130,934,2,1311307200
15218,130,7564,2,1307160000
15219,130,358,2,1307073600
15220,130,1691,1,1372478400
15221,130,1363,1,1365048000
15222,130,2266,1,1364961600
15223,130,3182,1,1364961600
15224,130,785,1,1308024000
15225,130,404,1,1307937600
15226,130,675,1,1307332800
15227,130,326,1,1307332800
15228,130,341,1,1307246400
15229,130,299,1,1307160000
15230,130,1439,1,1307160000
15231,130,849,1,1307160000
15232,130,1437,1,1307160000
15233,130,1255,1,1307160000
15234,130,406,1,1307160000
15235,130,725,1,1307160000
15236,130,2575,1,1307073600
15237,130,579,1,1307073600
15238,130,1210,1,1307073600
15239,130,778,1,1307073600
15240,130,777,1,1307073600
15241,130,1646,1,1372478400
15242,130,2572,1,1306987200
15243,130,1659,1,1306987200
15244,130,926,1,1306987200
15245,130,540,1,1306987200
15246,130,2551,1,1306728000
15247,130,1430,1,1306728000
15248,130,2549,1,1306728000
15249,130,383,1,1306382400
15250,130,1635,1,1306296000
15251,130,217,1,1306123200
15252,130,7604,-10,1365048000
15253,169,131,3,1305691200
15254,148,131,3,1297832400
15255,938,131,2,1310616000
15256,863,131,2,1308024000
15257,145,131,2,1296882000
15258,561,131,2,1296882000
15259,680,131,1,1308801600
15260,290,131,1,1385010000
15261,3212,131,1,1366257600
15262,1404,131,1,1310788800
15263,380,131,1,1309060800
15264,721,131,1,1308283200
15265,1453,131,1,1307678400
15266,140,131,1,1307505600
15267,654,131,1,1307505600
15268,1241,131,1,1306382400
15269,669,131,1,1306123200
15270,154,131,1,1305604800
15271,607,131,1,1302494400
15272,531,131,1,1298610000
15273,131,791,10,1310875200
15274,131,669,4,1306123200
15275,131,148,3,1297832400
15276,131,680,2,1308801600
15277,131,938,2,1310616000
15278,131,863,2,1308024000
15279,131,654,2,1307505600
15280,131,154,2,1305604800
15281,131,145,2,1296882000
15282,131,561,2,1296882000
15283,131,290,1,1385010000
15284,131,3212,1,1366257600
15285,131,1404,1,1310788800
15286,131,380,1,1309060800
15287,131,721,1,1308283200
15288,131,140,1,1307851200
15289,131,1453,1,1307678400
15290,131,1241,1,1306382400
15291,131,169,1,1305691200
15292,131,353,1,1305691200
15293,131,607,1,1305691200
15294,131,531,1,1298610000
15295,231,132,10,1310788800
15296,201,132,4,1307851200
15297,452,132,2,1315540800
15298,251,132,2,1311652800
15299,938,132,2,1310788800
15300,504,132,2,1309579200
15301,1111,132,2,1308974400
15302,841,132,1,1313035200
15303,2631,132,1,1313035200
15304,315,132,1,1312948800
15305,255,132,1,1311825600
15306,1708,132,1,1311220800
15307,1021,132,1,1310702400
15308,1132,132,1,1310270400
15309,1427,132,1,1309752000
15310,2701,132,1,1309752000
15311,1705,132,1,1309492800
15312,1703,132,1,1309060800
15313,1001,132,1,1308974400
15314,132,231,9,1311134400
15315,132,504,3,1309579200
15316,132,938,2,1310788800
15317,132,384,2,1310702400
15318,132,201,2,1307851200
15319,132,2653,1,1308283200
15320,132,452,1,1315540800
15321,132,841,1,1313035200
15322,132,2631,1,1313035200
15323,132,315,1,1312948800
15324,132,255,1,1311825600
15325,132,1708,1,1311220800
15326,132,251,1,1311220800
15327,132,1021,1,1310702400
15328,132,1132,1,1310270400
15329,132,1427,1,1309752000
15330,132,2701,1,1309752000
15331,132,1705,1,1309492800
15332,132,1703,1,1309060800
15333,132,1111,1,1308974400
15334,132,1001,1,1308974400
15335,257,133,3,1330232400
15336,350,133,2,1341288000
15337,318,133,2,1337918400
15338,688,133,2,1330750800
15339,798,133,2,1330405200
15340,589,133,2,1328072400
15341,203,133,2,1326949200
15342,2216,133,1,1338091200
15343,319,133,1,1338091200
15344,7588,133,1,1338091200
15345,272,133,1,1331611200
15346,142,133,1,1330750800
15347,266,133,1,1330059600
15348,799,133,1,1329714000
15349,613,133,1,1329541200
15350,1272,133,1,1329454800
15351,371,133,1,1329454800
15352,135,133,1,1326517200
15353,133,257,4,1334548800
15354,133,318,2,1337918400
15355,133,688,2,1330750800
15356,133,142,2,1330750800
15357,133,589,2,1328418000
15358,133,203,2,1326949200
15359,133,7442,1,1338091200
15360,133,2216,1,1338091200
15361,133,319,1,1338091200
15362,133,391,1,1338091200
15363,133,7588,1,1338091200
15364,133,272,1,1331611200
15365,133,266,1,1329973200
15366,133,799,1,1329714000
15367,133,613,1,1329541200
15368,133,371,1,1329454800
15369,133,1272,1,1329454800
15370,133,7415,1,1327035600
15371,133,135,1,1326517200
15372,133,798,-1,1337832000
15373,1850,134,10,1366776000
15374,1373,134,5,1368676800
15375,1230,134,4,1375416000
15376,598,134,4,1363838400
15377,325,134,3,1363579200
15378,673,134,3,1362027600
15379,244,134,3,1364011200
15380,2317,134,2,1362632400
15381,176,134,2,1339905600
15382,2993,134,1,1366776000
15383,140,134,1,1366084800
15384,743,134,1,1357794000
15385,199,134,1,1357707600
15386,134,1373,3,1368676800
15387,134,1850,3,1366689600
15388,134,325,3,1363752000
15389,134,598,3,1362459600
15390,134,244,2,1359608400
15391,134,176,2,1339905600
15392,134,2993,1,1366776000
15393,134,743,1,1356930000
15394,134,7603,-10,1366776000
15395,134,7604,-10,1366776000
15396,551,135,7,1340337600
15397,7577,135,5,1330664400
15398,1732,135,5,1322715600
15399,586,135,5,1336276800
15400,197,135,2,1373688000
15401,3267,135,1,1373688000
15402,136,135,1,1373688000
15403,5342,135,1,1350705600
15404,166,135,1,1341374400
15405,545,135,1,1338523200
15406,235,135,1,1336708800
15407,177,135,1,1336363200
15408,2895,135,1,1335153600
15409,142,135,1,1329886800
15410,277,135,1,1329886800
15411,219,135,1,1317787200
15412,2127,135,1,1317614400
15413,135,551,5,1336536000
15414,135,586,5,1334376000
15415,135,197,2,1373688000
15416,135,176,2,1345608000
15417,135,5342,2,1350705600
15418,135,235,2,1339214400
15419,135,277,2,1335153600
15420,135,136,1,1373688000
15421,135,3267,1,1373601600
15422,135,941,1,1351310400
15423,135,166,1,1341374400
15424,135,177,1,1336363200
15425,135,2895,1,1335153600
15426,135,142,1,1329886800
15427,135,1732,1,1361163600
15428,135,547,1,1323493200
15429,135,545,1,1318046400
15430,135,219,1,1317787200
15431,135,2127,1,1317614400
15432,135,7577,-1,1353387600
15433,528,136,7,1409284800
15434,893,136,4,1370232000
15435,228,136,2,1352782800
15436,258,136,2,1347076800
15437,876,136,2,1346731200
15438,153,136,2,1345953600
15439,2242,136,2,1345521600
15440,2406,136,1,1400126400
15441,158,136,1,1400126400
15442,1459,136,1,1359435600
15443,154,136,1,1349841600
15444,203,136,1,1349841600
15445,1794,136,1,1349323200
15446,962,136,1,1349841600
15447,136,528,7,1409284800
15448,136,893,4,1370232000
15449,136,258,3,1347076800
15450,136,962,2,1349841600
15451,136,876,2,1346731200
15452,136,2242,2,1345521600
15453,136,2406,1,1400126400
15454,136,158,1,1400126400
15455,136,891,1,1369800000
15456,136,1459,1,1359435600
15457,136,228,1,1352782800
15458,136,154,1,1349841600
15459,136,203,1,1349841600
15460,136,1794,1,1349323200
15461,136,153,1,1345953600
15462,136,7604,-10,1364961600
15463,870,137,10,1313380800
15464,2526,137,10,1305777600
15465,185,137,2,1344484800
15466,264,137,2,1338868800
15467,2527,137,2,1305950400
15468,852,137,2,1305777600
15469,697,137,1,1347422400
15470,329,137,1,1346558400
15471,1781,137,1,1345176000
15472,2245,137,1,1345176000
15473,166,137,1,1340510400
15474,1691,137,1,1312516800
15475,2717,137,1,1311739200
15476,253,137,1,1310270400
15477,2094,137,1,1309233600
15478,7394,137,1,1306987200
15479,844,137,1,1305950400
15480,137,844,2,1305950400
15481,137,697,1,1347422400
15482,137,7565,1,1347422400
15483,137,329,1,1346558400
15484,137,1781,1,1345176000
15485,137,2245,1,1345176000
15486,137,185,1,1344484800
15487,137,264,1,1338868800
15488,137,735,1,1317182400
15489,137,1691,1,1312516800
15490,137,870,1,1312430400
15491,137,2717,1,1311739200
15492,137,253,1,1310270400
15493,137,2094,1,1309233600
15494,137,7327,1,1307246400
15495,137,7394,1,1306987200
15496,137,2527,1,1305950400
15497,137,2526,1,1305777600
15498,1069,138,7,1383192000
15499,7587,138,5,1307505600
15500,1380,138,3,1379131200
15501,198,138,3,1362974400
15502,477,138,3,1306814400
15503,1571,138,2,1369022400
15504,408,138,2,1307592000
15505,566,138,2,1304222400
15506,2371,138,1,1380686400
15507,306,138,1,1374033600
15508,3229,138,1,1368072000
15509,1560,138,1,1367380800
15510,1830,138,1,1361163600
15511,1546,138,1,1359435600
15512,3112,138,1,1358312400
15513,642,138,1,1350273600
15514,138,477,3,1306814400
15515,138,566,2,1304222400
15516,138,436,2,1303099200
15517,2509,139,10,1305604800
15518,2510,139,10,1305518400
15519,7560,139,4,1404619200
15520,720,139,3,1305864000
15521,1641,139,2,1305950400
15522,328,139,2,1305777600
15523,718,139,2,1306209600
15524,2507,139,2,1305518400
15525,188,139,1,1388638800
15526,713,139,1,1305864000
15527,2522,139,1,1305691200
15528,2518,139,1,1305604800
15529,327,139,1,1305864000
15530,2514,139,1,1305604800
15531,2515,139,1,1305604800
15532,663,139,1,1305518400
15533,341,139,1,1305432000
15534,167,139,1,1305432000
15535,1083,139,1,1305432000
15536,148,139,1,1298955600
15537,139,572,2,1306468800
15538,139,663,2,1305518400
15539,139,1641,1,1305950400
15540,139,713,1,1305864000
15541,139,720,1,1305864000
15542,139,328,1,1305777600
15543,139,718,1,1305691200
15544,139,2522,1,1305691200
15545,139,2518,1,1305604800
15546,139,327,1,1305604800
15547,139,2509,1,1305604800
15548,139,2514,1,1305604800
15549,139,2515,1,1305604800
15550,139,2510,1,1305518400
15551,139,2507,1,1305518400
15552,139,341,1,1305432000
15553,139,167,1,1305432000
15554,139,1083,1,1305432000
15555,139,148,1,1298955600
15556,139,2257,-1,1363233600
15557,139,7603,-10,1346731200
15558,544,140,4,1314158400
15559,680,140,2,1308715200
15560,7565,140,2,1324357200
15561,476,140,2,1311307200
15562,406,140,2,1310011200
15563,671,140,2,1308283200
15564,2568,140,2,1306987200
15565,1644,140,2,1306123200
15566,216,140,2,1305259200
15567,2318,140,1,1366171200
15568,685,140,1,1325998800
15569,155,140,1,1309406400
15570,1649,140,1,1308974400
15571,168,140,1,1308542400
15572,2584,140,1,1307332800
15573,660,140,1,1305086400
15574,140,680,3,1308715200
15575,140,544,3,1313467200
15576,140,476,2,1317182400
15577,140,155,2,1309406400
15578,140,1644,2,1306123200
15579,140,216,2,1307937600
15580,140,2318,1,1366084800
15581,140,685,1,1325998800
15582,140,7565,1,1324357200
15583,140,406,1,1309406400
15584,140,1649,1,1308974400
15585,140,168,1,1308542400
15586,140,671,1,1308283200
15587,140,2584,1,1307332800
15588,140,2568,1,1306987200
15589,140,660,1,1305086400
15590,140,7498,-10,1309233600
15591,7481,141,10,1410753600
15592,3392,141,5,1406520000
15593,7591,141,3,1406260800
15594,458,141,2,1412222400
15595,3389,141,2,1405569600
15596,614,141,1,1408939200
15597,292,141,1,1407384000
15598,2325,141,1,1407211200
15599,1180,141,1,1407124800
15600,751,141,1,1406260800
15601,1370,141,1,1406174400
15602,288,141,1,1404792000
15603,321,141,1,1404100800
15604,2406,141,1,1403582400
15605,173,141,1,1402632000
15606,1353,141,1,1402200000
15607,141,458,2,1412308800
15608,141,614,1,1408939200
15609,141,292,1,1407384000
15610,141,2325,1,1407211200
15611,141,1180,1,1407124800
15612,141,602,1,1406520000
